X,CH1,CH4,Start,Increment,
Sequence,Volt,Volt,-3.000000e-01,5.000000e-04
0,-9.80e+00,2.08e+00,
1,-9.80e+00,2.08e+00,
2,-9.80e+00,2.08e+00,
3,-9.80e+00,2.08e+00,
4,-9.80e+00,2.08e+00,
5,-9.80e+00,2.08e+00,
6,-9.80e+00,2.08e+00,
7,-9.80e+00,2.08e+00,
8,-9.60e+00,2.08e+00,
9,-9.60e+00,2.08e+00,
10,-9.80e+00,2.08e+00,
11,-9.80e+00,2.08e+00,
12,-9.80e+00,2.08e+00,
13,-9.80e+00,2.08e+00,
14,-9.80e+00,2.08e+00,
15,-9.80e+00,2.08e+00,
16,-9.80e+00,2.08e+00,
17,-9.80e+00,2.08e+00,
18,-9.80e+00,2.08e+00,
19,-9.80e+00,2.08e+00,
20,-9.80e+00,2.08e+00,
21,-9.80e+00,2.08e+00,
22,-9.80e+00,2.09e+00,
23,-9.80e+00,2.09e+00,
24,-9.80e+00,2.08e+00,
25,-9.80e+00,2.08e+00,
26,-1.00e+01,2.08e+00,
27,-1.00e+01,2.08e+00,
28,-9.80e+00,2.08e+00,
29,-9.80e+00,2.08e+00,
30,-9.80e+00,2.08e+00,
31,-9.80e+00,2.08e+00,
32,-9.80e+00,2.08e+00,
33,-9.80e+00,2.08e+00,
34,-1.00e+01,2.08e+00,
35,-1.00e+01,2.08e+00,
36,-1.00e+01,2.08e+00,
37,-1.00e+01,2.08e+00,
38,-9.80e+00,2.08e+00,
39,-9.80e+00,2.08e+00,
40,-9.80e+00,2.08e+00,
41,-9.80e+00,2.08e+00,
42,-9.80e+00,2.08e+00,
43,-9.80e+00,2.08e+00,
44,-9.80e+00,2.08e+00,
45,-9.80e+00,2.08e+00,
46,-9.80e+00,2.08e+00,
47,-9.80e+00,2.08e+00,
48,-1.00e+01,2.08e+00,
49,-1.00e+01,2.08e+00,
50,-9.80e+00,2.08e+00,
51,-9.80e+00,2.08e+00,
52,-9.80e+00,2.08e+00,
53,-9.80e+00,2.08e+00,
54,-9.80e+00,2.08e+00,
55,-9.80e+00,2.08e+00,
56,-9.80e+00,2.07e+00,
57,-9.80e+00,2.07e+00,
58,-1.00e+01,2.08e+00,
59,-1.00e+01,2.08e+00,
60,-9.80e+00,2.07e+00,
61,-9.80e+00,2.07e+00,
62,-9.80e+00,2.08e+00,
63,-9.80e+00,2.08e+00,
64,-1.00e+01,2.08e+00,
65,-1.00e+01,2.08e+00,
66,-9.80e+00,2.08e+00,
67,-9.80e+00,2.08e+00,
68,-9.80e+00,2.08e+00,
69,-9.80e+00,2.08e+00,
70,-9.80e+00,2.07e+00,
71,-9.80e+00,2.07e+00,
72,-1.00e+01,2.08e+00,
73,-1.00e+01,2.08e+00,
74,-1.00e+01,2.08e+00,
75,-1.00e+01,2.08e+00,
76,-9.80e+00,2.08e+00,
77,-9.80e+00,2.08e+00,
78,-9.80e+00,2.08e+00,
79,-9.80e+00,2.08e+00,
80,-9.80e+00,2.08e+00,
81,-9.80e+00,2.08e+00,
82,-1.00e+01,2.08e+00,
83,-1.00e+01,2.08e+00,
84,-9.80e+00,2.08e+00,
85,-9.80e+00,2.08e+00,
86,-9.80e+00,2.07e+00,
87,-9.80e+00,2.07e+00,
88,-9.60e+00,2.07e+00,
89,-9.60e+00,2.07e+00,
90,-9.60e+00,2.07e+00,
91,-9.60e+00,2.07e+00,
92,-9.80e+00,2.08e+00,
93,-9.80e+00,2.08e+00,
94,-1.02e+01,2.07e+00,
95,-1.02e+01,2.07e+00,
96,-9.80e+00,2.07e+00,
97,-9.80e+00,2.07e+00,
98,-4.60e+00,2.07e+00,
99,-4.60e+00,2.07e+00,
100,6.80e+00,2.08e+00,
101,6.80e+00,2.08e+00,
102,6.80e+00,2.06e+00,
103,6.80e+00,2.06e+00,
104,6.60e+00,2.07e+00,
105,6.60e+00,2.07e+00,
106,6.80e+00,2.07e+00,
107,6.80e+00,2.07e+00,
108,6.60e+00,2.07e+00,
109,6.60e+00,2.07e+00,
110,6.80e+00,2.08e+00,
111,6.80e+00,2.08e+00,
112,6.80e+00,2.07e+00,
113,6.80e+00,2.07e+00,
114,6.80e+00,2.07e+00,
115,6.80e+00,2.07e+00,
116,6.60e+00,2.06e+00,
117,6.60e+00,2.06e+00,
118,6.60e+00,2.07e+00,
119,6.60e+00,2.07e+00,
120,6.80e+00,2.07e+00,
121,6.80e+00,2.07e+00,
122,6.80e+00,2.07e+00,
123,6.80e+00,2.07e+00,
124,6.80e+00,2.07e+00,
125,6.80e+00,2.07e+00,
126,6.80e+00,2.07e+00,
127,6.80e+00,2.07e+00,
128,6.60e+00,2.07e+00,
129,6.60e+00,2.07e+00,
130,6.60e+00,2.06e+00,
131,6.60e+00,2.06e+00,
132,6.80e+00,2.07e+00,
133,6.80e+00,2.07e+00,
134,6.80e+00,2.07e+00,
135,6.80e+00,2.07e+00,
136,6.60e+00,2.07e+00,
137,6.60e+00,2.07e+00,
138,6.80e+00,2.07e+00,
139,6.80e+00,2.07e+00,
140,6.80e+00,2.07e+00,
141,6.80e+00,2.07e+00,
142,6.80e+00,2.07e+00,
143,6.80e+00,2.07e+00,
144,6.80e+00,2.07e+00,
145,6.80e+00,2.07e+00,
146,6.80e+00,2.06e+00,
147,6.80e+00,2.06e+00,
148,6.60e+00,2.07e+00,
149,6.60e+00,2.07e+00,
150,6.80e+00,2.07e+00,
151,6.80e+00,2.07e+00,
152,6.80e+00,2.06e+00,
153,6.80e+00,2.06e+00,
154,6.80e+00,2.07e+00,
155,6.80e+00,2.07e+00,
156,6.80e+00,2.07e+00,
157,6.80e+00,2.07e+00,
158,6.80e+00,2.07e+00,
159,6.80e+00,2.07e+00,
160,6.80e+00,2.07e+00,
161,6.80e+00,2.07e+00,
162,6.60e+00,2.07e+00,
163,6.60e+00,2.07e+00,
164,6.80e+00,2.07e+00,
165,6.80e+00,2.07e+00,
166,6.60e+00,2.07e+00,
167,6.60e+00,2.07e+00,
168,6.60e+00,2.07e+00,
169,6.60e+00,2.07e+00,
170,6.80e+00,2.07e+00,
171,6.80e+00,2.07e+00,
172,6.60e+00,2.06e+00,
173,6.60e+00,2.06e+00,
174,7.00e+00,2.07e+00,
175,7.00e+00,2.07e+00,
176,6.60e+00,2.07e+00,
177,6.60e+00,2.07e+00,
178,6.60e+00,2.07e+00,
179,6.60e+00,2.07e+00,
180,6.80e+00,2.07e+00,
181,6.80e+00,2.07e+00,
182,6.80e+00,2.07e+00,
183,6.80e+00,2.07e+00,
184,6.80e+00,2.07e+00,
185,6.80e+00,2.07e+00,
186,6.80e+00,2.06e+00,
187,6.80e+00,2.06e+00,
188,6.60e+00,2.07e+00,
189,6.60e+00,2.07e+00,
190,7.00e+00,2.07e+00,
191,7.00e+00,2.07e+00,
192,6.60e+00,2.06e+00,
193,6.60e+00,2.06e+00,
194,6.60e+00,2.07e+00,
195,6.60e+00,2.07e+00,
196,6.60e+00,2.06e+00,
197,6.60e+00,2.06e+00,
198,6.80e+00,2.07e+00,
199,6.80e+00,2.07e+00,
200,6.60e+00,2.06e+00,
201,6.60e+00,2.06e+00,
202,6.80e+00,2.07e+00,
203,6.80e+00,2.07e+00,
204,6.80e+00,2.07e+00,
205,6.80e+00,2.07e+00,
206,6.80e+00,2.06e+00,
207,6.80e+00,2.06e+00,
208,6.60e+00,2.07e+00,
209,6.60e+00,2.07e+00,
210,6.60e+00,2.06e+00,
