X,CH1,CH4,Start,Increment,
Sequence,Volt,Volt,-3.000000e-01,5.000000e-04
0,-9.80e+00,3.41e+00,
1,-9.80e+00,3.41e+00,
2,-9.80e+00,3.41e+00,
3,-9.80e+00,3.41e+00,
4,-9.60e+00,3.40e+00,
5,-9.60e+00,3.40e+00,
6,-9.80e+00,3.41e+00,
7,-9.80e+00,3.41e+00,
8,-9.80e+00,3.40e+00,
9,-9.80e+00,3.40e+00,
10,-9.80e+00,3.41e+00,
11,-9.80e+00,3.41e+00,
12,-9.60e+00,3.41e+00,
13,-9.60e+00,3.41e+00,
14,-9.80e+00,3.41e+00,
15,-9.80e+00,3.41e+00,
16,-9.60e+00,3.41e+00,
17,-9.60e+00,3.41e+00,
18,-9.80e+00,3.41e+00,
19,-9.80e+00,3.41e+00,
20,-9.80e+00,3.40e+00,
21,-9.80e+00,3.40e+00,
22,-9.80e+00,3.40e+00,
23,-9.80e+00,3.40e+00,
24,-9.80e+00,3.41e+00,
25,-9.80e+00,3.41e+00,
26,-9.80e+00,3.41e+00,
27,-9.80e+00,3.41e+00,
28,-9.80e+00,3.41e+00,
29,-9.80e+00,3.41e+00,
30,-9.80e+00,3.40e+00,
31,-9.80e+00,3.40e+00,
32,-9.80e+00,3.41e+00,
33,-9.80e+00,3.41e+00,
34,-9.60e+00,3.41e+00,
35,-9.60e+00,3.41e+00,
36,-9.60e+00,3.40e+00,
37,-9.60e+00,3.40e+00,
38,-9.80e+00,3.41e+00,
39,-9.80e+00,3.41e+00,
40,-9.80e+00,3.40e+00,
41,-9.80e+00,3.40e+00,
42,-9.60e+00,3.41e+00,
43,-9.60e+00,3.41e+00,
44,-9.80e+00,3.40e+00,
45,-9.80e+00,3.40e+00,
46,-9.80e+00,3.40e+00,
47,-9.80e+00,3.40e+00,
48,-9.80e+00,3.40e+00,
49,-9.80e+00,3.40e+00,
50,-9.80e+00,3.41e+00,
51,-9.80e+00,3.41e+00,
52,-9.60e+00,3.41e+00,
53,-9.60e+00,3.41e+00,
54,-9.60e+00,3.41e+00,
55,-9.60e+00,3.41e+00,
56,-9.80e+00,3.41e+00,
57,-9.80e+00,3.41e+00,
58,-9.80e+00,3.40e+00,
59,-9.80e+00,3.40e+00,
60,-9.80e+00,3.40e+00,
61,-9.80e+00,3.40e+00,
62,-9.80e+00,3.41e+00,
63,-9.80e+00,3.41e+00,
64,-9.80e+00,3.41e+00,
65,-9.80e+00,3.41e+00,
66,-9.80e+00,3.41e+00,
67,-9.80e+00,3.41e+00,
68,-9.60e+00,3.40e+00,
69,-9.60e+00,3.40e+00,
70,-9.80e+00,3.40e+00,
71,-9.80e+00,3.40e+00,
72,-9.80e+00,3.40e+00,
73,-9.80e+00,3.40e+00,
74,-9.80e+00,3.40e+00,
75,-9.80e+00,3.40e+00,
76,-9.80e+00,3.40e+00,
77,-9.80e+00,3.40e+00,
78,-9.60e+00,3.40e+00,
79,-9.60e+00,3.40e+00,
80,-9.80e+00,3.40e+00,
81,-9.80e+00,3.40e+00,
82,-9.80e+00,3.40e+00,
83,-9.80e+00,3.40e+00,
84,-9.60e+00,3.41e+00,
85,-9.60e+00,3.41e+00,
86,-9.60e+00,3.40e+00,
87,-9.60e+00,3.40e+00,
88,-9.40e+00,3.40e+00,
89,-9.40e+00,3.40e+00,
90,-9.60e+00,3.40e+00,
